Airline,Source,Destination,Duration,Total stops,Price,Date
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"2,045 SAR ",2022-04-01
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-01
Royal Jordanian,RUH,PAR,8h 25m ,1 stop ,"1,465 SAR ",2022-04-01
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,626 SAR ",2022-04-01
MEA,RUH,PAR,8h 45m ,1 stop ,"1,738 SAR ",2022-04-01
Emirates,RUH,PAR,10h 35m ,1 stop ,"2,028 SAR ",2022-04-01
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-01
SWISS,RUH,PAR,12h 55m ,2 stops ,"3,669 SAR ",2022-04-01
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"1,963 SAR ",2022-04-02
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-02
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,551 SAR ",2022-04-02
Gulf Air,RUH,PAR,9h 10m ,1 stop ,"1,603 SAR ",2022-04-02
MEA,RUH,PAR,8h 45m ,1 stop ,"1,738 SAR ",2022-04-02
Etihad Airways,RUH,PAR,9h 55m ,1 stop ,"1,820 SAR ",2022-04-02
Qatar Airways,RUH,PAR,9h 55m ,1 stop ,"1,920 SAR ",2022-04-02
Emirates,RUH,PAR,10h 35m ,1 stop ,"2,028 SAR ",2022-04-02
KLM,RUH,PAR,12h 05m ,2 stops ,"1,518 SAR ",2022-04-02
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-02
SWISS,RUH,PAR,12h 55m ,2 stops ,"3,669 SAR ",2022-04-02
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"1,963 SAR ",2022-04-03
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-03
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,551 SAR ",2022-04-03
Royal Jordanian,RUH,PAR,8h 25m ,1 stop ,"1,648 SAR ",2022-04-03
MEA,RUH,PAR,8h 45m ,1 stop ,"1,738 SAR ",2022-04-03
Emirates,RUH,PAR,10h 35m ,1 stop ,"2,028 SAR ",2022-04-03
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-03
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"1,853 SAR ",2022-04-04
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-04
Royal Jordanian,RUH,PAR,8h 25m ,1 stop ,"1,387 SAR ",2022-04-04
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,443 SAR ",2022-04-04
MEA,RUH,PAR,8h 45m ,1 stop ,"1,582 SAR ",2022-04-04
Qatar Airways,RUH,PAR,9h 55m ,1 stop ,"1,861 SAR ",2022-04-04
Emirates,RUH,PAR,10h 35m ,1 stop ,"1,971 SAR ",2022-04-04
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,327 SAR ",2022-04-04
"Egypt Air, Lufthansa",RUH,PAR,10h 45m ,2 stops ,"5,197 SAR ",2022-04-04
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"1,853 SAR ",2022-04-05
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-05
Royal Jordanian,RUH,PAR,8h 25m ,1 stop ,"1,387 SAR ",2022-04-05
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,444 SAR ",2022-04-05
MEA,RUH,PAR,8h 45m ,1 stop ,"1,582 SAR ",2022-04-05
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,328 SAR ",2022-04-05
"Egypt Air, Lufthansa",RUH,PAR,10h 45m ,2 stops ,"5,197 SAR ",2022-04-05
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-06
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,551 SAR ",2022-04-06
Gulf Air,RUH,PAR,9h 10m ,1 stop ,"1,603 SAR ",2022-04-06
Etihad Airways,RUH,PAR,9h 55m ,1 stop ,"1,820 SAR ",2022-04-06
Oman Air,RUH,PAR,16h 00m ,1 stop ,"1,627 SAR ",2022-04-06
Qatar Airways,RUH,PAR,9h 55m ,1 stop ,"1,920 SAR ",2022-04-06
Emirates,RUH,PAR,10h 35m ,1 stop ,"2,028 SAR ",2022-04-06
Pegasus Airlines,RUH,PAR,9h 05m ,1 stop ,"2,478 SAR ",2022-04-06
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-06
KLM,RUH,PAR,12h 05m ,2 stops ,"1,518 SAR ",2022-04-06
SWISS,RUH,PAR,12h 55m ,2 stops ,"3,669 SAR ",2022-04-06
"Egypt Air, Lufthansa",RUH,PAR,10h 45m ,2 stops ,"7,094 SAR ",2022-04-06
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"2,045 SAR ",2022-04-07
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-07
Royal Jordanian,RUH,PAR,8h 25m ,1 stop ,"1,465 SAR ",2022-04-07
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,626 SAR ",2022-04-07
MEA,RUH,PAR,8h 45m ,1 stop ,"2,053 SAR ",2022-04-07
Air France,RUH,PAR,12h 05m ,2 stops ,"2,424 SAR ",2022-04-07
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-07
SWISS,RUH,PAR,12h 55m ,2 stops ,"3,669 SAR ",2022-04-07
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"2,045 SAR ",2022-04-08
Aegean Airlines,RUH,PAR,9h 05m ,1 stop ,928 SAR ,2022-04-08
Egypt Air,RUH,PAR,9h 40m ,1 stop ,"1,009 SAR ",2022-04-08
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-08
Royal Jordanian,RUH,PAR,8h 25m ,1 stop ,"1,465 SAR ",2022-04-08
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,626 SAR ",2022-04-08
MEA,RUH,PAR,8h 45m ,1 stop ,"1,738 SAR ",2022-04-08
Emirates,RUH,PAR,10h 35m ,1 stop ,"2,028 SAR ",2022-04-08
Kuwait Airways,RUH,PAR,19h 05m ,1 stop ,"2,087 SAR ",2022-04-08
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-08
SWISS,RUH,PAR,12h 55m ,2 stops ,"3,669 SAR ",2022-04-08
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"1,963 SAR ",2022-04-09
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-09
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,551 SAR ",2022-04-09
MEA,RUH,PAR,8h 45m ,1 stop ,"1,738 SAR ",2022-04-09
Emirates,RUH,PAR,10h 35m ,1 stop ,"2,028 SAR ",2022-04-09
Air France,RUH,PAR,12h 05m ,2 stops ,"1,896 SAR ",2022-04-09
Kuwait Airways,RUH,PAR,19h 05m ,1 stop ,"2,087 SAR ",2022-04-09
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-09
Egypt Air,RUH,PAR,9h 40m ,1 stop ,"1,009 SAR ",2022-04-09
Egypt Air,RUH,PAR,9h 40m ,1 stop ,861 SAR ,2022-04-10
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-11
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,551 SAR ",2022-04-11
Gulf Air,RUH,PAR,9h 10m ,1 stop ,"1,603 SAR ",2022-04-11
Etihad Airways,RUH,PAR,9h 55m ,1 stop ,"1,820 SAR ",2022-04-11
Emirates,RUH,PAR,10h 35m ,1 stop ,"2,028 SAR ",2022-04-11
Oman Air,RUH,PAR,16h 00m ,1 stop ,"1,627 SAR ",2022-04-11
Pegasus Airlines,RUH,PAR,9h 05m ,1 stop ,"2,478 SAR ",2022-04-11
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-11
KLM,RUH,PAR,12h 05m ,2 stops ,"1,518 SAR ",2022-04-11
SWISS,RUH,PAR,12h 55m ,2 stops ,"3,669 SAR ",2022-04-11
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-12
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,551 SAR ",2022-04-12
Gulf Air,RUH,PAR,9h 10m ,1 stop ,"1,603 SAR ",2022-04-12
Etihad Airways,RUH,PAR,9h 55m ,1 stop ,"1,820 SAR ",2022-04-12
Qatar Airways,RUH,PAR,9h 55m ,1 stop ,"1,920 SAR ",2022-04-12
Emirates,RUH,PAR,10h 35m ,1 stop ,"2,028 SAR ",2022-04-12
Oman Air,RUH,PAR,16h 00m ,1 stop ,"1,627 SAR ",2022-04-12
Pegasus Airlines,RUH,PAR,9h 05m ,1 stop ,"2,478 SAR ",2022-04-12
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-12
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"1,963 SAR ",2022-04-13
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-13
Royal Jordanian,RUH,PAR,8h 25m ,1 stop ,"1,465 SAR ",2022-04-13
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,551 SAR ",2022-04-13
Qatar Airways,RUH,PAR,9h 55m ,1 stop ,"1,920 SAR ",2022-04-13
MEA,RUH,PAR,8h 45m ,1 stop ,"2,053 SAR ",2022-04-13
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-13
SWISS,RUH,PAR,12h 55m ,2 stops ,"3,669 SAR ",2022-04-13
"Egypt Air, Lufthansa",RUH,PAR,10h 45m ,2 stops ,"7,094 SAR ",2022-04-13
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"2,045 SAR ",2022-04-14
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-14
Royal Jordanian,RUH,PAR,8h 25m ,1 stop ,"1,465 SAR ",2022-04-14
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,626 SAR ",2022-04-14
Etihad Airways,RUH,PAR,9h 55m ,1 stop ,"1,877 SAR ",2022-04-14
MEA,RUH,PAR,8h 45m ,1 stop ,"2,053 SAR ",2022-04-14
Oman Air,RUH,PAR,16h 00m ,1 stop ,"1,824 SAR ",2022-04-14
Emirates,RUH,PAR,10h 35m ,1 stop ,"2,028 SAR ",2022-04-14
Qatar Airways,RUH,PAR,9h 55m ,1 stop ,"2,050 SAR ",2022-04-14
Pegasus Airlines,RUH,PAR,9h 05m ,1 stop ,"2,199 SAR ",2022-04-14
Air France,RUH,PAR,12h 05m ,2 stops ,"2,424 SAR ",2022-04-14
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-14
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"2,045 SAR ",2022-04-15
Egypt Air,RUH,PAR,9h 40m ,1 stop ,"1,009 SAR ",2022-04-15
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-15
Royal Jordanian,RUH,PAR,8h 25m ,1 stop ,"1,465 SAR ",2022-04-15
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,626 SAR ",2022-04-15
MEA,RUH,PAR,8h 45m ,1 stop ,"1,738 SAR ",2022-04-15
Emirates,RUH,PAR,10h 35m ,1 stop ,"2,028 SAR ",2022-04-15
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-15
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"1,963 SAR ",2022-04-16
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-16
Egypt Air,RUH,PAR,9h 40m ,1 stop ,"1,009 SAR ",2022-04-16
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,551 SAR ",2022-04-16
MEA,RUH,PAR,8h 45m ,1 stop ,"1,738 SAR ",2022-04-16
Qatar Airways,RUH,PAR,9h 55m ,1 stop ,"1,920 SAR ",2022-04-16
Emirates,RUH,PAR,10h 35m ,1 stop ,"2,028 SAR ",2022-04-16
Kuwait Airways,RUH,PAR,19h 05m ,1 stop ,"2,087 SAR ",2022-04-16
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-16
SWISS,RUH,PAR,12h 55m ,2 stops ,"3,669 SAR ",2022-04-16
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"1,963 SAR ",2022-04-17
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-17
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,551 SAR ",2022-04-17
Royal Jordanian,RUH,PAR,8h 25m ,1 stop ,"1,660 SAR ",2022-04-17
MEA,RUH,PAR,8h 45m ,1 stop ,"1,738 SAR ",2022-04-17
Qatar Airways,RUH,PAR,9h 55m ,1 stop ,"1,920 SAR ",2022-04-17
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-17
SWISS,RUH,PAR,12h 55m ,2 stops ,"3,669 SAR ",2022-04-17
Aegean Airlines,RUH,PAR,9h 05m ,1 stop ,928 SAR ,2022-04-18
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-18
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,551 SAR ",2022-04-18
Gulf Air,RUH,PAR,9h 10m ,1 stop ,"1,603 SAR ",2022-04-18
Qatar Airways,RUH,PAR,9h 55m ,1 stop ,"1,920 SAR ",2022-04-18
Emirates,RUH,PAR,10h 35m ,1 stop ,"2,028 SAR ",2022-04-18
Oman Air,RUH,PAR,16h 00m ,1 stop ,"1,627 SAR ",2022-04-18
Pegasus Airlines,RUH,PAR,9h 05m ,1 stop ,"2,478 SAR ",2022-04-18
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-18
KLM,RUH,PAR,12h 05m ,2 stops ,"1,518 SAR ",2022-04-18
Air France,RUH,PAR,12h 05m ,2 stops ,"1,896 SAR ",2022-04-18
SWISS,RUH,PAR,12h 55m ,2 stops ,"3,669 SAR ",2022-04-18
Etihad Airways,RUH,PAR,9h 55m ,1 stop ,"9,268 SAR ",2022-04-18
"Egypt Air, Lufthansa",RUH,PAR,10h 45m ,2 stops ,"7,094 SAR ",2022-04-18
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"1,963 SAR ",2022-04-19
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-19
Royal Jordanian,RUH,PAR,8h 25m ,1 stop ,"1,465 SAR ",2022-04-19
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,551 SAR ",2022-04-19
MEA,RUH,PAR,8h 45m ,1 stop ,"1,738 SAR ",2022-04-19
Qatar Airways,RUH,PAR,9h 55m ,1 stop ,"1,920 SAR ",2022-04-19
Oman Air,RUH,PAR,16h 00m ,1 stop ,"2,083 SAR ",2022-04-19
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-19
SWISS,RUH,PAR,12h 55m ,2 stops ,"3,669 SAR ",2022-04-19
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"1,963 SAR ",2022-04-20
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-20
Royal Jordanian,RUH,PAR,8h 25m ,1 stop ,"1,465 SAR ",2022-04-20
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,551 SAR ",2022-04-20
Qatar Airways,RUH,PAR,9h 55m ,1 stop ,"1,920 SAR ",2022-04-20
MEA,RUH,PAR,8h 45m ,1 stop ,"2,053 SAR ",2022-04-20
Emirates,RUH,PAR,10h 35m ,1 stop ,"2,028 SAR ",2022-04-20
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-20
SWISS,RUH,PAR,12h 55m ,2 stops ,"3,669 SAR ",2022-04-20
"Egypt Air, Lufthansa",RUH,PAR,10h 45m ,2 stops ,"7,094 SAR ",2022-04-20
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"2,045 SAR ",2022-04-21
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-21
Royal Jordanian,RUH,PAR,8h 25m ,1 stop ,"1,465 SAR ",2022-04-21
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,626 SAR ",2022-04-21
Etihad Airways,RUH,PAR,9h 55m ,1 stop ,"1,877 SAR ",2022-04-21
Emirates,RUH,PAR,10h 35m ,1 stop ,"2,028 SAR ",2022-04-21
MEA,RUH,PAR,8h 45m ,1 stop ,"2,053 SAR ",2022-04-21
Pegasus Airlines,RUH,PAR,9h 05m ,1 stop ,"2,199 SAR ",2022-04-21
Oman Air,RUH,PAR,23h 10m ,1 stop ,"1,627 SAR ",2022-04-21
Kuwait Airways,RUH,PAR,19h 05m ,1 stop ,"2,087 SAR ",2022-04-21
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-21
KLM,RUH,PAR,12h 05m ,2 stops ,"2,005 SAR ",2022-04-21
Air France,RUH,PAR,12h 05m ,2 stops ,"2,424 SAR ",2022-04-21
SWISS,RUH,PAR,12h 55m ,2 stops ,"3,669 SAR ",2022-04-21
"Egypt Air, Lufthansa",RUH,PAR,10h 45m ,2 stops ,"7,094 SAR ",2022-04-21
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"2,045 SAR ",2022-04-22
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-22
Royal Jordanian,RUH,PAR,8h 25m ,1 stop ,"1,465 SAR ",2022-04-22
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,626 SAR ",2022-04-22
MEA,RUH,PAR,8h 45m ,1 stop ,"1,738 SAR ",2022-04-22
Emirates,RUH,PAR,10h 35m ,1 stop ,"2,028 SAR ",2022-04-22
Qatar Airways,RUH,PAR,9h 55m ,1 stop ,"2,050 SAR ",2022-04-22
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-22
SWISS,RUH,PAR,12h 55m ,2 stops ,"3,669 SAR ",2022-04-22
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"1,963 SAR ",2022-04-23
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-23
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,551 SAR ",2022-04-23
MEA,RUH,PAR,8h 45m ,1 stop ,"1,738 SAR ",2022-04-23
Qatar Airways,RUH,PAR,9h 55m ,1 stop ,"1,920 SAR ",2022-04-23
Emirates,RUH,PAR,10h 35m ,1 stop ,"2,028 SAR ",2022-04-23
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-23
KLM,RUH,PAR,12h 05m ,2 stops ,"1,745 SAR ",2022-04-23
SWISS,RUH,PAR,12h 55m ,2 stops ,"3,669 SAR ",2022-04-23
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"1,838 SAR ",2022-04-24
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,072 SAR ",2022-04-24
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,551 SAR ",2022-04-24
MEA,RUH,PAR,8h 45m ,1 stop ,"1,659 SAR ",2022-04-24
Royal Jordanian,RUH,PAR,8h 25m ,1 stop ,"1,866 SAR ",2022-04-24
Qatar Airways,RUH,PAR,9h 55m ,1 stop ,"1,868 SAR ",2022-04-24
Kuwait Airways,RUH,PAR,19h 05m ,1 stop ,"2,063 SAR ",2022-04-24
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-24
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"1,963 SAR ",2022-04-25
Royal Jordanian,RUH,PAR,8h 25m ,1 stop ,"1,465 SAR ",2022-04-25
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,551 SAR ",2022-04-25
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,590 SAR ",2022-04-25
"SAUDIA, Transavia France",RUH,PAR,8h 05m ,1 stop ,"1,693 SAR ",2022-04-25
MEA,RUH,PAR,8h 45m ,1 stop ,"1,738 SAR ",2022-04-25
Qatar Airways,RUH,PAR,9h 55m ,1 stop ,"1,920 SAR ",2022-04-25
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-25
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"1,963 SAR ",2022-04-26
Royal Jordanian,RUH,PAR,8h 25m ,1 stop ,"1,465 SAR ",2022-04-26
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,551 SAR ",2022-04-26
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,590 SAR ",2022-04-26
MEA,RUH,PAR,8h 45m ,1 stop ,"1,738 SAR ",2022-04-26
Oman Air,RUH,PAR,16h 00m ,1 stop ,"2,083 SAR ",2022-04-26
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-26
SWISS,RUH,PAR,12h 55m ,2 stops ,"3,669 SAR ",2022-04-26
"Egypt Air, Lufthansa",RUH,PAR,10h 45m ,2 stops ,"7,094 SAR ",2022-04-26
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"1,963 SAR ",2022-04-27
Royal Jordanian,RUH,PAR,8h 25m ,1 stop ,"1,465 SAR ",2022-04-27
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,551 SAR ",2022-04-27
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,590 SAR ",2022-04-27
Qatar Airways,RUH,PAR,9h 55m ,1 stop ,"1,920 SAR ",2022-04-27
MEA,RUH,PAR,8h 45m ,1 stop ,"2,053 SAR ",2022-04-27
KLM,RUH,PAR,12h 05m ,2 stops ,"2,005 SAR ",2022-04-27
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-27
SWISS,RUH,PAR,12h 55m ,2 stops ,"3,669 SAR ",2022-04-27
Emirates,RUH,PAR,23h 26m ,2 stops ,"12,056 SAR ",2022-04-27
"Egypt Air, Lufthansa",RUH,PAR,10h 45m ,2 stops ,"7,094 SAR ",2022-04-27
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"2,420 SAR ",2022-04-28
Royal Jordanian,RUH,PAR,8h 25m ,1 stop ,"1,465 SAR ",2022-04-28
Gulf Air,RUH,PAR,9h 10m ,1 stop ,"1,603 SAR ",2022-04-28
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,836 SAR ",2022-04-28
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,936 SAR ",2022-04-28
Emirates,RUH,PAR,10h 35m ,1 stop ,"2,028 SAR ",2022-04-28
Qatar Airways,RUH,PAR,9h 55m ,1 stop ,"2,050 SAR ",2022-04-28
MEA,RUH,PAR,8h 45m ,1 stop ,"2,053 SAR ",2022-04-28
Air France,RUH,PAR,12h 05m ,2 stops ,"2,424 SAR ",2022-04-28
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-28
SWISS,RUH,PAR,12h 55m ,2 stops ,"3,669 SAR ",2022-04-28
"Egypt Air, Lufthansa",RUH,PAR,10h 45m ,2 stops ,"7,094 SAR ",2022-04-28
SAUDIA,RUH,PAR,6h 15m ,nonstop ,"2,420 SAR ",2022-04-29
Aegean Airlines,RUH,PAR,9h 05m ,1 stop ,928 SAR ,2022-04-29
Egypt Air,RUH,PAR,9h 40m ,1 stop ,"1,009 SAR ",2022-04-29
Pegasus Airlines,RUH,PAR,9h 05m ,1 stop ,"1,053 SAR ",2022-04-29
Royal Jordanian,RUH,PAR,8h 25m ,1 stop ,"1,465 SAR ",2022-04-29
Turkish Airlines,RUH,PAR,9h 20m ,1 stop ,"1,626 SAR ",2022-04-29
British Airways,RUH,PAR,10h 00m ,1 stop ,"1,936 SAR ",2022-04-29
Emirates,RUH,PAR,10h 35m ,1 stop ,"2,028 SAR ",2022-04-29
Qatar Airways,RUH,PAR,9h 55m ,1 stop ,"2,050 SAR ",2022-04-29
MEA,RUH,PAR,8h 45m ,1 stop ,"2,053 SAR ",2022-04-29
Lufthansa,RUH,PAR,8h 50m ,1 stop ,"3,399 SAR ",2022-04-29
SWISS,RUH,PAR,12h 55m ,2 stops ,"3,669 SAR ",2022-04-29
Emirates,RUH,PAR,23h 26m ,2 stops ,"12,056 SAR ",2022-04-29
Egypt Air,RUH,PAR,9h 40m ,1 stop ,986 SAR ,2022-04-30
Pegasus Airlines,RUH,PAR,9h 05m ,1 stop ,"1,023 SAR ",2022-04-30
Oman Air,RUH,PAR,16h 00m ,1 stop ,"2,083 SAR ",2022-04-30
